country,gm_GNP,income,happy
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,4,2
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,1
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,1
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,1
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,4,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,2,4
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,1,2
Hungary,-0.7916000000000001,6,1
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,7,3
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,2,2
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,5,1
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,0,2
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,6,4
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,3,1
Hungary,-0.7916000000000001,1,1
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,0,2
Hungary,-0.7916000000000001,1,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,6,4
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,1,1
Hungary,-0.7916000000000001,0,2
Hungary,-0.7916000000000001,1,1
Hungary,-0.7916000000000001,1,4
Hungary,-0.7916000000000001,8,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,4,1
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,5,2
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,3,4
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,2,2
Hungary,-0.7916000000000001,9,2
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,0,1
Hungary,-0.7916000000000001,2,2
Hungary,-0.7916000000000001,0,1
Hungary,-0.7916000000000001,5,4
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,1,2
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,0,1
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,1,4
Hungary,-0.7916000000000001,3,1
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,1,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,4,4
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,5,4
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,5,2
Hungary,-0.7916000000000001,0,1
Hungary,-0.7916000000000001,6,2
Hungary,-0.7916000000000001,2,2
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,0,2
Hungary,-0.7916000000000001,1,2
Hungary,-0.7916000000000001,5,4
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,1,2
Hungary,-0.7916000000000001,5,1
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,3,1
Hungary,-0.7916000000000001,4,1
Hungary,-0.7916000000000001,5,4
Hungary,-0.7916000000000001,7,4
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,0,3
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,5,1
Hungary,-0.7916000000000001,1,1
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,2,2
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,0,3
Hungary,-0.7916000000000001,3,2
Hungary,-0.7916000000000001,4,1
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,1,4
Hungary,-0.7916000000000001,7,2
Hungary,-0.7916000000000001,3,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,4,2
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,6,3
Hungary,-0.7916000000000001,1,3
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,5,4
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,2,3
Hungary,-0.7916000000000001,7,4
Hungary,-0.7916000000000001,6,4
Hungary,-0.7916000000000001,5,1
Hungary,-0.7916000000000001,7,2
Hungary,-0.7916000000000001,7,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,4,3
Hungary,-0.7916000000000001,7,2
Hungary,-0.7916000000000001,5,3
Hungary,-0.7916000000000001,6,2
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,1,4
Norway,1.2423999999999997,1,2
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,7,2
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,2,4
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,4,4
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,6,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,1,4
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,1,4
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,0,2
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,8,4
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,9,4
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,9,4
Norway,1.2423999999999997,9,4
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,3,2
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,9,2
Norway,1.2423999999999997,0,4
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,6,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,8,2
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,6,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,3,4
Norway,1.2423999999999997,4,4
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,1,4
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,5,3
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,8,4
Norway,1.2423999999999997,2,2
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,0,1
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,3,4
Norway,1.2423999999999997,1,2
Norway,1.2423999999999997,2,2
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,0,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,0,4
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,2,4
Norway,1.2423999999999997,6,4
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,9,4
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,8,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,6,2
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,2,3
Norway,1.2423999999999997,3,4
Norway,1.2423999999999997,9,2
Norway,1.2423999999999997,6,3
Norway,1.2423999999999997,7,4
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,1,2
Norway,1.2423999999999997,1,3
Norway,1.2423999999999997,9,4
Norway,1.2423999999999997,5,4
Norway,1.2423999999999997,9,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,4,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,3,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,7,3
Norway,1.2423999999999997,4,4
Norway,1.2423999999999997,0,2
Norway,1.2423999999999997,3,4
Sweden,1.2964,6,3
Sweden,1.2964,8,3
Sweden,1.2964,0,4
Sweden,1.2964,0,3
Sweden,1.2964,7,4
Sweden,1.2964,8,4
Sweden,1.2964,0,4
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,0,4
Sweden,1.2964,8,3
Sweden,1.2964,6,3
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,0,4
Sweden,1.2964,7,3
Sweden,1.2964,0,3
Sweden,1.2964,7,3
Sweden,1.2964,0,3
Sweden,1.2964,8,3
Sweden,1.2964,0,2
Sweden,1.2964,6,4
Sweden,1.2964,8,4
Sweden,1.2964,0,3
Sweden,1.2964,0,3
Sweden,1.2964,8,3
Sweden,1.2964,0,3
Sweden,1.2964,4,3
Sweden,1.2964,0,3
Sweden,1.2964,6,3
Sweden,1.2964,8,3
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,7,3
Sweden,1.2964,8,3
Sweden,1.2964,7,3
Sweden,1.2964,8,3
Sweden,1.2964,8,3
Sweden,1.2964,0,3
Sweden,1.2964,7,4
Sweden,1.2964,5,4
Sweden,1.2964,0,4
Sweden,1.2964,6,3
Sweden,1.2964,0,3
Sweden,1.2964,4,3
Sweden,1.2964,0,4
Sweden,1.2964,8,4
Sweden,1.2964,7,3
Sweden,1.2964,0,3
Sweden,1.2964,8,4
Sweden,1.2964,7,3
Sweden,1.2964,0,3
Sweden,1.2964,3,3
Sweden,1.2964,6,4
Sweden,1.2964,6,3
Sweden,1.2964,0,4
Sweden,1.2964,5,2
Sweden,1.2964,1,3
Sweden,1.2964,0,3
Sweden,1.2964,8,4
Sweden,1.2964,5,3
Sweden,1.2964,7,3
Sweden,1.2964,0,3
Sweden,1.2964,8,3
Sweden,1.2964,0,4
Sweden,1.2964,0,4
Sweden,1.2964,8,3
Sweden,1.2964,8,3
Sweden,1.2964,0,4
Sweden,1.2964,8,2
Sweden,1.2964,0,4
Sweden,1.2964,0,4
Sweden,1.2964,0,4
Sweden,1.2964,6,3
Sweden,1.2964,8,3
Sweden,1.2964,0,4
Sweden,1.2964,8,3
Sweden,1.2964,7,3
Sweden,1.2964,0,4
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,7,3
Sweden,1.2964,5,4
Sweden,1.2964,8,4
Sweden,1.2964,8,3
Sweden,1.2964,8,3
Sweden,1.2964,0,3
Sweden,1.2964,7,4
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,8,3
Sweden,1.2964,8,3
Sweden,1.2964,0,3
Sweden,1.2964,8,4
Sweden,1.2964,0,3
Sweden,1.2964,0,4
Sweden,1.2964,0,3
Sweden,1.2964,6,2
Sweden,1.2964,5,3
Sweden,1.2964,8,4
Sweden,1.2964,6,3
Sweden,1.2964,0,3
Sweden,1.2964,8,3
Sweden,1.2964,7,2
Sweden,1.2964,5,3
Sweden,1.2964,0,3
Sweden,1.2964,0,3
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,7,3
Argentina,-0.8326000000000001,7,4
Argentina,-0.8326000000000001,6,2
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,5,4
Argentina,-0.8326000000000001,2,2
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,2,2
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,2,2
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,5,4
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,3,2
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,0,1
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,4,4
Argentina,-0.8326000000000001,5,3
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,1,1
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,3,2
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,0,3
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,3,2
Argentina,-0.8326000000000001,1,1
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,1,4
Argentina,-0.8326000000000001,9,3
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,1,4
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,6,4
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,4,2
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,2,1
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,5,4
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,5,4
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,1,1
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,0,3
Argentina,-0.8326000000000001,4,4
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,6,4
Argentina,-0.8326000000000001,7,4
Argentina,-0.8326000000000001,5,2
Argentina,-0.8326000000000001,5,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,4,4
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,0,2
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,5,4
Argentina,-0.8326000000000001,9,4
Argentina,-0.8326000000000001,3,2
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,3,2
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,1,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,0,2
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,6,3
Argentina,-0.8326000000000001,2,2
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,7,3
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,2,3
Argentina,-0.8326000000000001,4,3
Argentina,-0.8326000000000001,1,4
Argentina,-0.8326000000000001,1,2
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,1,1
Argentina,-0.8326000000000001,3,3
Argentina,-0.8326000000000001,4,4
Argentina,-0.8326000000000001,2,4
Argentina,-0.8326000000000001,3,4
Argentina,-0.8326000000000001,6,2
Argentina,-0.8326000000000001,0,2
Finland,1.5344,8,3
Finland,1.5344,1,4
Finland,1.5344,0,3
Finland,1.5344,1,3
Finland,1.5344,2,3
Finland,1.5344,8,3
Finland,1.5344,7,3
Finland,1.5344,8,3
Finland,1.5344,8,3
Finland,1.5344,9,3
Finland,1.5344,7,3
Finland,1.5344,7,3
Finland,1.5344,6,3
Finland,1.5344,7,3
Finland,1.5344,6,3
Finland,1.5344,7,3
Finland,1.5344,5,3
Finland,1.5344,9,3
Finland,1.5344,7,4
Finland,1.5344,7,2
Finland,1.5344,9,4
Finland,1.5344,8,3
Finland,1.5344,9,3
Finland,1.5344,9,3
Finland,1.5344,8,3
Finland,1.5344,5,4
Finland,1.5344,7,3
Finland,1.5344,7,4
Finland,1.5344,9,3
Finland,1.5344,7,3
Finland,1.5344,8,4
Finland,1.5344,0,3
Finland,1.5344,7,2
Finland,1.5344,9,4
Finland,1.5344,9,3
Finland,1.5344,9,1
Finland,1.5344,6,3
Finland,1.5344,7,3
Finland,1.5344,9,3
Finland,1.5344,7,3
Finland,1.5344,1,4
Finland,1.5344,0,3
Finland,1.5344,6,3
Finland,1.5344,8,3
Finland,1.5344,9,2
Finland,1.5344,9,3
Finland,1.5344,8,3
Finland,1.5344,8,3
Finland,1.5344,8,3
Finland,1.5344,9,3
Finland,1.5344,9,4
Finland,1.5344,9,3
Finland,1.5344,8,2
Finland,1.5344,8,3
Finland,1.5344,8,3
Finland,1.5344,5,3
Finland,1.5344,9,3
Finland,1.5344,8,3
Finland,1.5344,7,3
Finland,1.5344,9,3
Finland,1.5344,7,3
Finland,1.5344,8,3
Finland,1.5344,8,4
Finland,1.5344,9,3
Finland,1.5344,9,3
Finland,1.5344,9,3
Finland,1.5344,9,4
Finland,1.5344,7,3
Finland,1.5344,7,4
Finland,1.5344,7,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,5,2
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,2,2
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,4
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,7,2
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,2
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,7,3
Poland,-0.9006000000000001,7,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,1,2
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,5,4
Poland,-0.9006000000000001,8,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,3,2
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,5,1
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,2
Poland,-0.9006000000000001,2,2
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,4
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,3,4
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,4
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,0,2
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,0,4
Poland,-0.9006000000000001,0,4
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,4,2
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,2,4
Poland,-0.9006000000000001,1,3
Poland,-0.9006000000000001,7,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,2
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,6,4
Poland,-0.9006000000000001,5,4
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,7,4
